timestamp,symbol,session,src,regime,split,new_state,new_action,new_research_status,baseline_state,spike_direction,entry_ref,structural_level,sl_price,risk_points,available_R,n1_agreement,disp_atr,body_fraction,reclaim_distance_ratio,reclaimed_within_3,acc1,acc2,reclaim2,MFE_R,MAE_R,reached_1R,reached_2R,reached_3R,sl_first,fix3_R,exit
2015-01-09T12:00:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8211.5,8250.2,8261.773,50.273,,False,4.3992,0.9715,0.0,False,True,True,False,0.4058,-1.1716,False,False,False,True,-1.1726,SL
2015-01-09T12:05:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8211.85,,,,,,0.0542,0.0201,,,,,,,,,,,,,
2015-01-09T12:10:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8221.85,,,,,,0.7291,0.4939,,,,,,,,,,,,,
2015-01-09T12:15:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,8221.5,8221.85,8208.36,13.14,2.95,False,0.0922,0.075,0.7,True,False,False,True,0.3919,-1.758,False,False,False,True,-1.7618,SL
2015-01-09T12:30:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,8209.25,8210.35,8220.133,10.883,1.67,True,0.3507,0.2654,0.3246,True,True,False,True,0.7581,-1.2405,False,False,False,True,-1.2451,SL
2015-01-09T12:50:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,LONG,8245.0,8226.9,8207.53,37.47,1.52,True,1.4648,0.6318,0.0,False,True,True,False,0.7366,-1.0742,False,False,False,True,-1.0755,SL
2015-01-09T12:55:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8265.85,8252.85,8229.3545,36.4955,0.99,False,0.9462,0.5056,0.1757,True,True,True,False,0.185,-1.022,False,False,False,True,-1.0234,SL
2015-01-09T13:10:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,SHORT,8245.85,8255.21,8273.4025,27.5525,1.72,True,1.1266,0.8972,0.0,False,True,True,False,1.4917,-1.2649,True,False,False,False,-1.2667,SL
2015-01-09T13:55:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8216.45,8230.55,8232.148,15.698,1.61,False,0.7362,0.5489,0.0,False,True,True,False,0.4905,-1.532,False,False,False,True,-1.5352,SL
2015-01-09T14:50:00,NIFTY,2015-01-09,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8275.95,8261.9,8257.525,18.425,1.03,False,1.219,0.7889,0.0,False,True,True,False,1.1072,-0.6947,True,False,False,False,0.2334,EOD
2015-01-12T12:10:00,NIFTY,2015-01-12,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,SHORT,8268.6,8277.37,8282.5065,13.9065,1.65,True,2.1336,0.7197,0.0,False,True,True,False,1.1577,-1.582,True,False,False,False,-1.5856,SL
2015-01-12T14:20:00,NIFTY,2015-01-12,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,8309.45,8297.3,8285.9145,23.5355,,True,2.6459,0.9694,0.0,False,True,True,False,0.9687,-0.3484,False,False,False,False,0.7266,EOD
2015-01-12T15:00:00,NIFTY,2015-01-12,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,8320.05,8309.85,8305.35,14.7,0.15,True,1.4394,0.95,0.0,False,True,True,False,0.8299,-0.2483,False,False,False,False,0.4422,EOD
2015-01-13T12:35:00,NIFTY,2015-01-13,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8325.5,8329.45,8334.7605,9.2605,0.38,False,1.5288,0.8599,0.1159,True,True,True,False,0.4535,-1.0043,False,False,False,True,-1.0097,SL
2015-01-13T13:15:00,NIFTY,2015-01-13,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8354.85,8343.29,8340.218,14.632,0.07,False,2.2357,0.941,0.0,False,True,True,False,0.123,-1.0662,False,False,False,True,-1.0696,SL
2015-01-13T14:10:00,NIFTY,2015-01-13,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8339.25,8348.9,8352.7945,13.5445,0.7,True,1.7266,0.981,0.0,False,True,True,False,3.075,-0.2769,True,True,True,False,2.9963,T3
2015-01-13T14:25:00,NIFTY,2015-01-13,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8318.05,8321.3,8330.5645,12.5145,,True,1.4391,0.9095,0.0,False,True,True,False,3.7357,0.0,True,True,True,False,2.996,T3
2015-01-13T14:30:00,NIFTY,2015-01-13,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8300.35,8318.05,8318.6635,18.3135,,False,2.0407,0.8411,0.0,False,True,True,False,1.7583,-0.4887,True,False,False,False,-0.1884,EOD
2015-01-13T14:40:00,NIFTY,2015-01-13,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8276.65,8297.05,8305.187,28.537,,True,2.5312,0.7842,0.0,False,True,True,False,0.2979,-1.0075,False,False,False,True,-1.0092,SL
2015-01-13T14:45:00,NIFTY,2015-01-13,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,8276.35,8271.3,8283.1365,6.7865,0.74,False,0.0047,0.0034,0.9038,True,False,False,True,0.9799,-1.0094,False,False,False,True,-1.0167,SL
2015-01-13T15:05:00,NIFTY,2015-01-13,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,LONG,8298.55,8285.15,8284.0045,14.5455,3.17,True,1.13,0.9428,0.0,False,True,True,False,0.7391,-0.1616,False,False,False,False,0.3609,EOD
2015-01-14T12:00:00,NIFTY,2015-01-14,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8272.85,8278.55,8289.21,16.36,,False,1.3721,0.65,0.0,False,True,True,False,2.2066,-1.1675,True,True,False,False,-1.1705,SL
2015-01-14T12:25:00,NIFTY,2015-01-14,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8247.15,8271.7,8275.372,28.222,,True,3.0517,1.0,0.0,False,True,True,False,0.3685,-1.5874,False,False,False,True,-1.5892,SL
2015-01-14T14:05:00,NIFTY,2015-01-14,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,LONG,8272.65,8264.1,8250.708,21.942,2.4,True,2.3697,0.965,0.0,False,True,True,False,1.3331,-0.932,True,False,False,False,0.6882,EOD
2015-01-14T14:10:00,NIFTY,2015-01-14,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_WEAK,LONG,8280.45,8272.75,8270.938,9.512,4.72,True,0.806,0.3922,0.0,False,True,True,False,2.255,-1.1722,True,True,False,False,-1.1775,SL
2015-01-14T14:15:00,NIFTY,2015-01-14,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,8292.2,8297.38,8279.8065,12.3935,0.42,False,0.947,0.4942,0.6821,True,False,False,True,0.472,-1.3475,False,False,False,True,-1.3515,SL
2015-01-14T15:00:00,NIFTY,2015-01-14,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8279.8,8264.6,8261.739,18.061,0.97,False,1.1753,0.8529,0.0,False,True,True,False,0.5786,-0.598,False,False,False,False,0.4402,EOD
2015-01-15T14:30:00,NIFTY,2015-01-15,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8508.65,8496.7,8490.8585,17.7915,,False,2.4062,0.9446,0.0,False,True,True,False,1.0258,-2.6951,True,False,False,False,-2.6979,SL
2015-01-15T14:50:00,NIFTY,2015-01-15,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,8515.85,8511.6,8527.4265,11.5765,2.48,False,1.1766,0.6182,0.2821,True,False,False,True,4.764,-0.19,True,True,True,False,2.9957,T3
2015-01-19T11:20:00,NIFTY,2015-01-19,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8556.9,8555.5,8565.3365,8.4365,0.17,True,1.3928,0.8115,0.0,False,False,False,False,2.987,-1.1794,True,True,False,False,-1.1853,SL
2015-01-19T11:35:00,NIFTY,2015-01-19,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,8544.4,8546.55,8551.4865,7.0865,,False,1.0329,0.6806,0.5707,True,True,False,True,0.5221,-1.3688,False,False,False,True,-1.3759,SL
2015-01-19T12:15:00,NIFTY,2015-01-19,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8536.6,8540.7,8552.0435,15.4435,,True,2.1169,0.8967,0.0456,True,True,True,False,0.3173,-1.308,False,False,False,True,-1.3112,SL
2015-01-19T14:25:00,NIFTY,2015-01-19,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,SHORT,8558.3,8559.1,8565.214,6.914,1.2,True,1.152,0.7045,0.0,False,True,True,False,2.1478,-0.3471,True,True,False,False,1.1571,EOD
2015-01-19T14:50:00,NIFTY,2015-01-19,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,8548.7,8548.55,8559.2105,10.5105,0.01,False,1.5335,0.8937,0.6232,True,False,False,True,0.4995,-0.8325,False,False,False,False,-0.1522,EOD
2015-01-19T14:55:00,NIFTY,2015-01-19,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8551.6,,,,,,0.5578,0.4114,,,,,,,,,,,,,
2015-01-20T11:25:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,8596.7,8599.15,8591.712,4.988,1.22,True,0.7526,0.4323,0.2656,True,False,False,True,3.328,-0.5714,True,True,True,False,2.99,T3
2015-01-20T12:45:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8618.5,,,,,,0.9681,0.527,,,,,,,,,,,,,
2015-01-20T13:25:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8626.05,8626.15,8616.2545,9.7955,0.01,True,1.3877,0.9188,0.0,False,False,False,False,3.0984,-0.1327,True,True,True,False,2.9949,T3
2015-01-20T13:40:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8641.6,8631.7,8627.294,14.306,,False,1.6376,0.7664,0.0,False,True,True,False,3.3517,-0.4963,True,True,True,False,2.9965,T3
2015-01-20T13:55:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_WEAK,LONG,8645.45,8643.95,8637.558,7.892,,True,0.5635,0.3684,0.0,False,True,True,False,3.2184,-0.4055,True,True,True,False,2.9937,T3
2015-01-20T14:20:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8670.2,8661.25,8659.0565,11.1435,,False,1.1579,0.869,0.0,False,True,True,False,3.3697,-0.9871,True,True,True,False,2.9955,T3
2015-01-20T14:25:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,8663.95,8659.4,8670.7875,6.8375,5.73,False,0.705,0.56,2.0267,True,False,False,True,0.5704,-1.6234,False,False,False,True,-1.6307,SL
2015-01-20T14:35:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,8673.75,8670.85,8663.5655,10.1845,,True,0.7688,0.6188,0.0,False,True,True,False,3.3384,-0.0786,True,True,True,False,2.9951,T3
2015-01-20T14:40:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,8682.2,8675.05,8672.6125,9.5875,,True,0.9155,0.76,0.0,False,True,True,False,2.6649,-0.1408,True,True,False,False,0.9439,EOD
2015-01-20T15:10:00,NIFTY,2015-01-20,kaggle_debashis74017_nifty50_5m,TREND_UP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8689.85,8700.0,8703.261,13.411,0.25,False,1.2064,0.8029,0.0,False,True,True,False,0.2051,-0.5257,False,False,False,False,-0.1044,EOD
2015-01-21T14:30:00,NIFTY,2015-01-21,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8720.65,8713.45,8709.3125,11.3375,0.55,False,1.2329,0.6585,0.0,False,True,True,False,1.2481,-0.366,True,False,False,False,0.6527,EOD
2015-01-22T11:05:00,NIFTY,2015-01-22,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,8748.35,8750.5,8758.8725,10.5225,1.27,False,1.4432,0.9163,0.3907,True,False,False,True,0.038,-1.1404,False,False,False,True,-1.1452,SL
2015-01-22T13:35:00,NIFTY,2015-01-22,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,8759.65,8750.55,8743.981,15.669,0.14,False,2.0762,0.8208,0.2543,True,False,False,True,0.0,-1.1902,False,False,False,True,-1.1934,SL
2015-01-22T13:40:00,NIFTY,2015-01-22,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8748.45,,,,,,1.5129,0.8477,,,,,,,,,,,,,
2015-01-22T14:15:00,NIFTY,2015-01-22,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8735.5,8737.85,8726.7675,8.7325,1.69,True,0.0532,0.0353,0.0,False,False,False,False,4.3401,-0.4752,True,True,True,False,2.9943,T3
2015-01-22T14:20:00,NIFTY,2015-01-22,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8743.6,8739.9,8730.96,12.64,0.53,False,0.9653,0.6654,0.0115,True,True,True,False,2.4051,-0.6764,True,True,False,False,1.4715,EOD
2015-01-22T15:00:00,NIFTY,2015-01-22,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,8752.3,8746.3,8734.981,17.319,0.59,True,1.9075,0.7466,0.0,False,True,True,False,1.253,0.0,True,False,False,False,0.5716,EOD
2015-01-23T10:20:00,NIFTY,2015-01-23,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8820.35,8827.95,8836.7465,16.3965,,True,1.4063,0.9426,0.0,False,True,True,False,1.5095,-1.0155,True,False,False,False,-1.0185,SL
2015-01-23T13:35:00,NIFTY,2015-01-23,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8809.8,8818.9,8822.914,13.114,0.8,True,2.0137,0.837,0.0036,True,True,True,False,0.2364,-2.0741,False,False,False,True,-2.0779,SL
2015-01-23T13:55:00,NIFTY,2015-01-23,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8834.4,8827.45,8817.5845,16.8155,1.89,False,2.0596,0.8382,0.0,False,True,True,False,0.9039,-0.901,False,False,False,False,-0.6452,EOD
2015-01-23T15:00:00,NIFTY,2015-01-23,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8846.85,8830.14,8826.77,20.08,0.96,False,2.2262,0.9238,0.0,False,True,True,False,0.137,-1.0035,False,False,False,True,-1.006,SL
2015-01-27T13:30:00,NIFTY,2015-01-27,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,8863.25,8856.78,8845.481,17.769,0.64,False,2.3193,0.8786,0.3341,True,False,False,True,0.0675,-1.165,False,False,False,True,-1.1678,SL
2015-01-27T14:25:00,NIFTY,2015-01-27,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,8872.2,8864.4,8859.607,12.593,0.2,True,1.3644,0.8473,0.0,False,True,True,False,3.1327,-0.4526,True,True,True,False,2.996,T3
2015-01-27T14:30:00,NIFTY,2015-01-27,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_WEAK,LONG,8876.2,8874.7,8866.179,10.021,,True,0.3381,0.2664,0.0,False,True,True,False,3.5376,-0.0649,True,True,True,False,2.995,T3
2015-01-27T14:45:00,NIFTY,2015-01-27,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8898.25,8888.0,8882.897,15.353,,False,1.7354,0.9868,0.0,False,True,True,False,1.7391,-0.6481,True,False,False,False,0.3875,EOD
2015-01-27T14:50:00,NIFTY,2015-01-27,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8894.25,,,,,,0.3762,0.3056,,,,,,,,,,,,,
2015-01-27T15:00:00,NIFTY,2015-01-27,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,8911.25,8899.1,8895.685,15.565,,True,1.6439,0.9742,0.0,False,True,True,False,0.8802,-0.5943,False,False,False,False,-0.4529,EOD
2015-01-28T11:15:00,NIFTY,2015-01-28,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,8944.5,8930.65,8927.2935,17.2065,,True,1.9636,0.6709,0.0,False,True,True,False,2.3567,-1.5052,True,True,False,False,-1.5082,SL
2015-01-28T12:35:00,NIFTY,2015-01-28,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8958.55,8974.55,8984.543,25.993,0.2,True,2.7358,0.895,0.0,False,True,True,False,3.0104,-0.0096,True,True,True,False,2.9981,T3
2015-01-28T12:40:00,NIFTY,2015-01-28,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_WEAK,SHORT,8944.1,8953.4,8959.733,15.633,3.44,True,1.3213,0.4614,0.0,False,True,True,False,3.3039,-0.1343,True,True,True,False,2.9968,T3
2015-01-28T12:45:00,NIFTY,2015-01-28,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,SHORT,8925.75,8927.7,8947.028,21.278,1.66,True,1.4717,0.6504,0.0181,True,True,False,True,2.4227,-0.5146,True,True,False,False,0.8906,EOD
2015-01-28T13:00:00,NIFTY,2015-01-28,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,8919.15,8917.3,8928.9225,9.7725,0.19,False,0.6392,0.441,0.7108,True,False,False,True,0.3684,-1.3968,False,False,False,True,-1.4019,SL
2015-01-28T13:25:00,NIFTY,2015-01-28,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8912.35,8925.2,8928.712,16.362,0.29,False,0.8145,0.6863,0.0,False,True,True,False,2.3316,-0.764,True,True,False,False,0.3392,EOD
2015-01-29T12:05:00,NIFTY,2015-01-29,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,H7_LEANING_TRAP,AVOID,SUPPORTED,H1_CONT,LONG,8897.5,8893.75,8885.0585,12.4415,0.32,True,1.1753,0.6552,0.5287,True,True,True,False,0.7997,-1.6156,False,False,False,True,-1.6196,SL
2015-01-29T13:05:00,NIFTY,2015-01-29,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8876.85,8881.6,8889.937,13.087,0.13,True,1.3171,0.8256,0.0853,True,True,True,False,0.3706,-1.299,False,False,False,True,-1.3028,SL
2015-01-29T13:35:00,NIFTY,2015-01-29,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8901.4,8893.85,8888.0775,13.3225,0.45,False,1.3612,0.6794,0.0,False,True,True,False,0.2665,-1.3173,False,False,False,True,-1.3211,SL
2015-01-29T14:35:00,NIFTY,2015-01-29,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,8895.85,8890.75,8877.6275,18.2225,0.64,False,1.75,0.8386,0.1446,True,False,False,True,3.5753,-0.6421,True,True,True,False,2.9973,T3
2015-01-29T14:40:00,NIFTY,2015-01-29,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8887.75,,,,,,0.787,0.5455,,,,,,,,,,,,,
2015-01-29T14:55:00,NIFTY,2015-01-29,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8894.2,8899.0,8886.3055,7.8945,0.61,True,0.5279,0.3954,0.0,False,False,False,False,8.4616,0.0,True,True,True,False,2.9937,T3
2015-01-29T15:00:00,NIFTY,2015-01-29,kaggle_debashis74017_nifty50_5m,CHOP,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8959.5,8907.45,8893.535,65.965,,False,4.5679,0.9771,0.0,False,True,True,False,0.1016,-0.2191,False,False,False,False,-0.141,EOD
2015-01-30T11:10:00,NIFTY,2015-01-30,kaggle_debashis74017_nifty50_5m,TREND_DOWN,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8868.1,8882.9,8886.5155,18.4155,,False,1.3508,0.7421,0.0,False,True,True,False,3.3206,-0.7711,True,True,True,False,2.9973,T3
2015-01-30T11:25:00,NIFTY,2015-01-30,kaggle_debashis74017_nifty50_5m,TREND_DOWN,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8855.0,8860.05,8883.17,28.17,,True,1.6745,0.8845,0.0,False,True,True,False,2.8186,-0.3106,True,True,False,False,1.191,EOD
2015-01-30T11:40:00,NIFTY,2015-01-30,kaggle_debashis74017_nifty50_5m,TREND_DOWN,TRAIN,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,SHORT,8830.85,8837.05,8846.0955,15.2455,,False,0.8007,0.5473,0.2696,True,False,False,True,0.0623,-1.1872,False,False,False,True,-1.1905,SL
2015-01-30T14:05:00,NIFTY,2015-01-30,kaggle_debashis74017_nifty50_5m,TREND_DOWN,TRAIN,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8809.5,8820.5,8836.614,27.114,,True,2.0952,0.8785,0.0,False,True,True,False,1.2503,-0.5477,True,False,False,False,-0.4407,EOD
2015-01-30T15:00:00,NIFTY,2015-01-30,kaggle_debashis74017_nifty50_5m,TREND_DOWN,TRAIN,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8806.8,,,,,,0.5932,0.3582,,,,,,,,,,,,,
